,temp,atemp,humidity,windspeed
831,18.04,21.97,72,19.0012
832,18.86,22.725,67,16.9979
833,18.86,22.725,67,16.9979
834,18.86,22.725,67,7.0015
835,18.04,21.97,72,11.0014
836,17.22,21.21,77,15.0013
837,17.22,21.21,77,12.998
838,17.22,21.21,77,12.998
839,18.04,21.97,72,15.0013
840,18.04,21.97,72,11.0014
841,20.5,24.24,59,12.998
842,24.6,31.06,43,12.998
843,27.06,31.06,36,19.9995
844,27.06,31.06,36,22.0028
845,27.06,31.06,36,19.0012
846,27.06,31.06,34,23.9994
847,26.24,31.06,33,22.0028
848,25.42,31.06,29,39.0007
849,24.6,31.06,31,12.998
850,23.78,27.275,21,32.9975
851,22.14,25.76,10,16.9979
852,21.32,25.0,8,19.0012
853,19.68,23.485,12,32.9975
854,18.86,22.725,14,27.9993
855,18.04,21.97,13,26.0027
856,17.22,21.21,14,19.9995
857,16.4,20.455,15,22.0028
858,16.4,20.455,15,22.0028
859,16.4,20.455,17,27.9993
860,15.58,19.695,17,35.0008
861,15.58,19.695,17,39.0007
862,16.4,20.455,16,43.9989
863,17.22,21.21,16,39.0007
864,18.04,21.97,16,39.0007
865,18.04,21.97,18,32.9975
866,18.04,21.97,16,40.9973
867,18.86,22.725,15,43.9989
868,18.04,21.97,16,50.0021
869,18.04,21.97,16,43.0006
870,17.22,21.21,19,40.9973
871,14.76,15.91,25,30.0026
872,13.94,15.15,29,23.9994
873,13.12,14.395,28,35.0008
874,13.12,13.635,26,36.9974
875,12.3,12.88,28,32.9975
876,11.48,12.12,33,30.0026
877,12.3,13.635,70,31.0009
878,10.66,11.365,70,23.9994
879,9.84,10.605,65,26.0027
880,9.02,10.605,69,19.0012
881,9.02,10.605,69,16.9979
882,8.2,9.09,64,19.0012
883,8.2,9.09,59,19.9995
884,8.2,9.09,59,22.0028
885,8.2,9.09,59,26.0027
886,9.02,9.85,55,27.9993
887,9.84,10.605,52,19.0012
888,11.48,13.635,45,16.9979
889,12.3,15.15,39,8.9981
890,13.12,17.425,39,0.0
891,13.12,16.665,36,8.9981
892,13.94,18.18,34,0.0
893,13.94,17.425,34,6.0032
894,13.94,17.425,34,6.0032
895,13.12,15.91,39,12.998
896,12.3,15.15,49,8.9981
897,12.3,15.91,61,6.0032
898,10.66,15.15,56,0.0
899,9.84,13.635,62,7.0015
900,9.84,11.365,65,15.0013
901,9.02,11.365,69,11.0014
902,9.02,11.365,69,12.998
903,9.02,11.365,69,12.998
904,9.02,10.605,69,19.0012
905,8.2,10.605,75,8.9981
906,9.02,10.605,69,15.0013
907,9.02,10.605,55,16.9979
908,9.02,10.605,64,16.9979
909,9.84,10.605,65,19.0012
910,11.48,12.88,56,19.9995
911,13.12,15.15,49,19.0012
912,13.94,15.15,53,22.0028
913,16.4,20.455,43,12.998
914,20.5,24.24,25,0.0
915,21.32,25.0,23,19.9995
916,22.14,25.76,19,27.9993
917,22.14,25.76,19,22.0028
918,20.5,24.24,23,19.0012
919,18.86,22.725,23,32.9975
920,16.4,20.455,28,35.0008
921,14.76,16.665,29,27.9993
922,13.94,14.395,29,31.0009
923,12.3,12.88,26,36.9974
924,10.66,10.605,30,35.0008
925,9.84,9.85,30,31.0009
926,9.84,9.85,30,31.0009
927,8.2,8.335,27,31.0009
928,8.2,8.335,27,31.0009
929,6.56,6.06,31,32.9975
930,5.74,6.06,33,19.9995
931,5.74,6.06,33,19.9995
932,4.92,4.545,42,27.9993
933,5.74,6.06,39,19.9995
934,6.56,6.82,37,19.0012
935,7.38,9.09,29,12.998
936,8.2,11.365,29,6.0032
937,9.02,11.365,25,8.9981
938,9.02,12.88,25,6.0032
939,9.84,12.88,21,7.0015
940,9.84,14.395,23,0.0
941,10.66,15.15,23,0.0
942,10.66,15.15,22,0.0
943,9.84,10.605,35,22.0028
944,8.2,9.85,40,16.9979
945,8.2,11.365,40,6.0032
946,7.38,10.605,40,7.0015
947,8.2,12.88,40,0.0
948,7.38,10.605,43,6.0032
949,8.2,9.85,55,12.998
950,7.38,9.09,64,12.998
951,7.38,9.09,64,12.998
952,7.38,8.335,74,16.9979
953,7.38,9.09,74,12.998
954,6.56,9.09,74,8.9981
955,6.56,9.85,74,6.0032
956,6.56,9.09,80,8.9981
957,7.38,9.85,74,8.9981
958,9.02,11.365,60,8.9981
959,9.84,11.365,60,16.9979
960,11.48,13.635,52,15.0013
961,13.12,15.15,43,11.0014
962,13.94,15.91,42,15.0013
963,14.76,16.665,40,19.0012
964,14.76,16.665,40,19.9995
965,14.76,17.425,46,12.998
966,14.76,16.665,50,16.9979
967,13.94,15.15,53,19.9995
968,13.12,15.15,61,16.9979
969,12.3,14.395,70,12.998
970,12.3,14.395,70,15.0013
971,12.3,14.395,70,12.998
972,12.3,15.15,75,11.0014
973,11.48,14.395,81,7.0015
974,12.3,15.91,81,7.0015
975,12.3,14.395,87,12.998
976,12.3,14.395,87,12.998
977,12.3,15.15,93,11.0014
978,12.3,15.15,100,8.9981
979,12.3,14.395,100,15.0013
980,12.3,13.635,100,19.9995
981,12.3,13.635,100,19.9995
982,13.12,15.15,93,15.0013
983,13.94,16.665,93,12.998
984,16.4,20.455,76,15.0013
985,18.04,21.97,67,16.9979
986,18.86,22.725,67,19.0012
987,19.68,23.485,59,19.0012
988,18.86,22.725,63,19.9995
989,19.68,23.485,59,19.9995
990,19.68,23.485,59,23.9994
991,19.68,23.485,59,22.0028
992,18.86,22.725,67,22.0028
993,18.04,21.97,77,22.0028
994,18.04,21.97,72,22.0028
995,17.22,21.21,77,19.9995
996,18.04,21.97,77,19.9995
997,17.22,21.21,77,23.9994
998,17.22,21.21,77,19.0012
999,16.4,20.455,82,19.0012
1000,17.22,21.21,82,19.9995
1001,17.22,21.21,88,23.9994
1002,17.22,21.21,94,23.9994
1003,17.22,21.21,100,30.0026
1004,16.4,20.455,100,19.9995
1005,17.22,21.21,100,19.0012
1006,17.22,21.21,100,19.9995
1007,17.22,21.21,100,15.0013
1008,18.86,22.725,94,22.0028
1009,18.86,22.725,94,23.9994
1010,18.04,21.97,100,15.0013
1011,18.04,21.97,100,15.0013
1012,14.76,16.665,100,19.0012
1013,13.94,15.15,100,19.9995
1014,13.12,14.395,100,23.9994
1015,12.3,12.88,100,32.9975
1016,11.48,12.12,100,27.9993
1017,9.84,9.09,93,40.9973
1018,9.02,9.85,100,26.0027
1019,9.02,9.85,100,27.9993
1020,8.2,9.09,100,22.0028
1021,8.2,9.09,100,22.0028
1022,8.2,7.575,80,39.0007
1023,8.2,7.575,80,35.0008
1024,8.2,9.09,75,23.9994
1025,8.2,9.09,75,26.0027
1026,8.2,8.335,75,27.9993
1027,8.2,9.09,75,26.0027
1028,9.02,9.09,64,31.0009
1029,9.84,10.605,60,19.9995
1030,10.66,10.605,48,30.0026
1031,12.3,13.635,42,27.9993
1032,13.12,14.395,36,26.0027
1033,13.12,14.395,36,27.9993
1034,13.94,15.15,31,26.0027
1035,13.94,15.15,31,23.9994
1036,13.94,15.15,29,23.9994
1037,13.12,15.15,31,15.0013
1038,12.3,14.395,33,15.0013
1039,12.3,15.15,33,11.0014
1040,11.48,13.635,38,15.0013
1041,10.66,12.88,48,11.0014
1042,11.48,15.91,48,0.0
1043,10.66,14.395,48,6.0032
1044,9.84,12.12,52,8.9981
1045,9.84,12.12,52,8.9981
1046,9.84,12.88,52,6.0032
1047,9.02,13.635,64,0.0
1048,8.2,11.365,69,7.0015
1049,8.2,12.88,59,0.0
1050,7.38,9.85,64,8.9981
1051,9.02,11.365,55,12.998
1052,10.66,12.88,41,11.0014
1053,12.3,14.395,33,12.998
1054,14.76,17.425,25,11.0014
1055,14.76,18.94,23,0.0
1056,15.58,19.695,25,7.0015
1057,15.58,19.695,20,0.0
1058,14.76,18.94,18,0.0
1059,15.58,19.695,27,11.0014
1060,14.76,17.425,27,15.0013
1061,13.94,16.665,27,12.998
1062,13.94,17.425,31,7.0015
1063,13.12,16.665,39,6.0032
1064,12.3,14.395,49,12.998
1065,12.3,14.395,49,15.0013
1066,11.48,13.635,61,12.998
1067,10.66,14.395,65,6.0032
1068,10.66,13.635,52,8.9981
1069,10.66,13.635,52,8.9981
1070,9.84,12.88,70,6.0032
1071,9.84,12.88,75,7.0015
1072,9.84,12.12,81,8.9981
1073,9.84,12.88,85,7.0015
1074,9.84,12.12,87,11.0014
1075,9.84,12.12,87,8.9981
1076,10.66,12.12,87,16.9979
1077,12.3,14.395,75,16.9979
1078,13.12,14.395,76,26.0027
1079,13.12,15.15,76,16.9979
1080,13.12,14.395,76,23.9994
1081,13.94,15.15,76,19.9995
1082,14.76,16.665,71,19.9995
1083,13.94,15.15,76,22.0028
1084,13.94,15.15,76,19.9995
1085,13.94,15.91,76,16.9979
1086,13.94,15.15,76,22.0028
1087,13.12,15.91,87,12.998
1088,13.12,15.15,93,22.0028
1089,13.12,15.91,93,11.0014
1090,13.94,16.665,93,12.998
1091,13.94,15.91,0,16.9979
1092,13.94,15.91,0,16.9979
1093,13.94,15.91,0,16.9979
1094,14.76,17.425,0,12.998
1095,14.76,16.665,0,22.0028
1096,15.58,19.695,0,15.0013
1097,15.58,19.695,0,19.0012
1098,16.4,20.455,0,15.0013
1099,16.4,20.455,0,11.0014
1100,16.4,20.455,0,16.9979
1101,17.22,21.21,0,15.0013
1102,17.22,21.21,0,15.0013
1103,18.04,21.97,0,19.9995
1104,18.04,21.97,0,15.0013
1105,17.22,21.21,0,16.9979
1106,18.04,21.97,0,26.0027
1107,18.04,21.97,0,23.9994
1108,18.04,21.97,0,39.0007
1109,14.76,16.665,0,22.0028
1110,14.76,17.425,0,15.0013
1111,13.94,16.665,0,8.9981
1112,13.94,17.425,0,6.0032
1113,13.94,17.425,100,6.0032
1114,13.94,17.425,100,7.0015
1115,13.94,17.425,100,7.0015
1116,13.12,16.665,93,6.0032
1117,12.3,14.395,81,15.0013
1118,10.66,12.12,81,19.0012
1119,10.66,12.88,70,12.998
1120,11.48,13.635,70,16.9979
1121,12.3,14.395,61,19.0012
1122,13.12,15.15,57,19.9995
1123,13.12,15.15,57,19.9995
1124,13.94,15.91,53,16.9979
1125,14.76,16.665,53,16.9979
1126,14.76,16.665,50,23.9994
1127,13.94,15.91,53,16.9979
1128,13.94,15.15,49,19.9995
1129,13.94,15.91,49,15.0013
1130,13.12,15.15,49,22.0028
1131,12.3,13.635,56,22.0028
1132,12.3,15.15,56,11.0014
1133,12.3,14.395,52,16.9979
1134,12.3,15.15,52,11.0014
1135,12.3,14.395,52,16.9979
1136,10.66,13.635,60,8.9981
1137,9.84,11.365,65,12.998
1138,9.84,11.365,65,12.998
1139,9.84,11.365,65,16.9979
1140,9.84,11.365,65,16.9979
1141,9.02,11.365,69,12.998
1142,9.02,10.605,75,16.9979
1143,9.84,11.365,70,12.998
1144,10.66,12.88,65,11.0014
1145,11.48,14.395,65,7.0015
1146,13.12,15.15,66,15.0013
1147,13.94,15.15,49,22.0028
1148,13.94,15.91,53,19.0012
1149,14.76,16.665,51,23.9994
1150,16.4,20.455,50,30.0026
1151,17.22,21.21,44,32.9975
1152,18.86,22.725,41,30.0026
1153,18.86,22.725,44,22.0028
1154,17.22,21.21,54,11.0014
1155,17.22,21.21,54,6.0032
1156,16.4,20.455,58,7.0015
1157,15.58,19.695,62,0.0
1158,14.76,18.94,71,0.0
1159,15.58,19.695,66,6.0032
1160,15.58,19.695,62,7.0015
1161,14.76,17.425,66,8.9981
1162,13.94,16.665,76,8.9981
1163,13.94,16.665,66,11.0014
1164,14.76,17.425,62,8.9981
1165,13.94,18.18,66,0.0
1166,14.76,17.425,62,12.998
1167,16.4,20.455,50,19.9995
1168,16.4,20.455,50,27.9993
1169,17.22,21.21,47,16.9979
1170,18.04,21.97,41,27.9993
1171,18.86,22.725,38,26.0027
1172,18.86,22.725,38,26.0027
1173,18.86,22.725,41,19.9995
1174,19.68,23.485,39,22.0028
1175,18.86,22.725,41,26.0027
1176,18.04,21.97,41,23.9994
1177,16.4,20.455,43,23.9994
1178,14.76,16.665,50,23.9994
1179,13.12,15.15,57,19.9995
1180,12.3,14.395,56,16.9979
1181,12.3,13.635,56,22.0028
1182,10.66,12.88,65,15.0013
1183,10.66,13.635,65,7.0015
1184,10.66,14.395,65,6.0032
1185,10.66,14.395,65,6.0032
1186,10.66,13.635,65,8.9981
1187,9.84,12.12,70,8.9981
1188,10.66,13.635,65,8.9981
1189,11.48,15.91,61,0.0
1190,12.3,15.15,56,8.9981
1191,13.12,15.15,53,22.0028
1192,13.94,15.91,42,16.9979
1193,14.76,16.665,40,16.9979
1194,15.58,19.695,37,0.0
1195,15.58,19.695,36,22.0028
1196,15.58,19.695,34,0.0
1197,15.58,19.695,37,11.0014
1198,16.4,20.455,35,7.0015
1199,15.58,19.695,40,12.998
1200,14.76,18.18,40,7.0015
1201,14.76,17.425,43,8.9981
1202,13.94,15.91,46,15.0013
1203,13.94,16.665,46,8.9981
1204,13.12,16.665,49,7.0015
1205,13.12,17.425,53,0.0
1206,13.12,17.425,53,0.0
1207,12.3,15.15,62,6.0032
1208,12.3,15.15,62,6.0032
1209,9.84,12.88,75,6.0032
1210,9.84,11.365,75,12.998
1211,9.02,11.365,80,12.998
1212,9.84,12.12,75,11.0014
1213,10.66,14.395,70,6.0032
1214,12.3,16.665,70,0.0
1215,13.12,15.91,66,12.998
1216,13.94,15.91,57,15.0013
1217,14.76,17.425,50,15.0013
1218,14.76,16.665,57,19.0012
1219,15.58,19.695,46,19.9995
1220,15.58,19.695,43,19.0012
1221,15.58,19.695,46,22.0028
1222,14.76,17.425,62,12.998
1223,14.76,16.665,62,19.9995
1224,13.94,15.91,71,19.0012
1225,13.94,15.91,71,19.0012
1226,13.12,16.665,81,7.0015
1227,13.12,15.91,87,11.0014
1228,13.12,15.91,87,11.0014
1229,12.3,14.395,93,16.9979
1230,12.3,13.635,100,19.9995
1231,11.48,13.635,100,15.0013
1232,12.3,15.15,93,11.0014
1233,12.3,15.91,93,7.0015
1234,12.3,15.91,93,7.0015
1235,12.3,14.395,93,12.998
1236,13.12,15.91,93,0.0
1237,13.12,16.665,93,8.9981
1238,14.76,17.425,81,11.0014
1239,14.76,17.425,81,8.9981
1240,16.4,20.455,71,7.0015
1241,16.4,20.455,76,8.9981
1242,16.4,20.455,76,15.0013
1243,16.4,20.455,76,16.9979
1244,16.4,20.455,76,11.0014
1245,18.04,21.97,54,19.9995
1246,18.04,21.97,54,15.0013
1247,18.04,21.97,51,22.0028
1248,17.22,21.21,54,19.9995
1249,17.22,21.21,58,19.0012
1250,16.4,20.455,62,26.0027
1251,16.4,20.455,65,12.998
1252,15.58,19.695,66,16.9979
1253,14.76,17.425,71,15.0013
1254,13.94,15.15,71,19.9995
1255,13.94,16.665,66,11.0014
1256,13.94,16.665,71,12.998
1257,13.12,16.665,76,7.0015
1258,13.12,15.91,76,12.998
1259,13.12,16.665,76,8.9981
1260,14.76,17.425,66,8.9981
1261,16.4,20.455,62,16.9979
1262,18.04,21.97,54,22.0028
1263,18.04,21.97,54,19.0012
1264,20.5,24.24,45,15.0013
1265,21.32,25.0,42,6.0032
1266,20.5,24.24,45,7.0015
1267,21.32,25.0,42,16.9979
1268,20.5,24.24,48,19.0012
1269,20.5,24.24,42,12.998
1270,18.86,22.725,59,11.0014
1271,18.04,21.97,58,12.998
1272,17.22,21.21,67,15.0013
1273,17.22,21.21,62,15.0013
1274,16.4,20.455,66,15.0013
1275,17.22,21.21,62,19.0012
1276,17.22,21.21,58,19.0012
1277,16.4,20.455,62,16.9979
1278,16.4,20.455,62,12.998
1279,14.76,17.425,71,12.998
1280,15.58,19.695,66,11.0014
1281,16.4,20.455,66,12.998
1282,16.4,20.455,66,12.998
1283,17.22,21.21,67,16.9979
1284,18.86,22.725,63,15.0013
1285,21.32,25.0,53,19.0012
1286,22.14,25.76,52,19.0012
1287,22.96,26.515,49,23.9994
1288,26.24,31.06,41,19.0012
1289,27.06,31.06,39,16.9979
1290,27.88,31.82,39,23.9994
1291,27.88,31.82,39,19.0012
1292,28.7,31.82,37,22.0028
1293,27.88,31.82,39,11.0014
1294,27.06,31.06,44,8.9981
1295,25.42,31.06,46,8.9981
1296,25.42,31.06,46,7.0015
1297,25.42,31.06,50,11.0014
1298,24.6,31.06,53,15.0013
1299,24.6,31.06,53,16.9979
1300,23.78,27.275,46,23.9994
1301,22.96,26.515,43,15.0013
1302,22.14,25.76,39,22.0028
1303,21.32,25.0,34,27.9993
1304,21.32,25.0,34,27.9993
1305,18.04,21.97,44,27.9993
1306,16.4,20.455,50,22.0028
1307,17.22,21.21,47,32.9975
1308,17.22,21.21,44,31.0009
1309,18.04,21.97,38,27.9993
1310,18.86,22.725,36,30.0026
1311,18.86,22.725,33,27.9993
1312,20.5,24.24,34,31.0009
1313,20.5,24.24,31,32.9975
1314,20.5,24.24,29,27.9993
1315,20.5,24.24,31,26.0027
1316,19.68,23.485,31,22.0028
1317,18.86,22.725,31,22.0028
1318,18.04,21.97,33,19.0012
1319,17.22,21.21,35,15.0013
1320,16.4,20.455,37,19.9995
1321,16.4,20.455,37,22.0028
1322,15.58,19.695,40,19.9995
1323,10.66,12.88,100,11.0014
1324,10.66,12.88,100,11.0014
1325,10.66,12.88,93,12.998
1326,9.84,11.365,93,16.9979
1327,9.84,11.365,93,16.9979
1328,9.84,11.365,93,15.0013
1329,9.84,11.365,93,15.0013
1330,9.84,12.12,93,0.0
1331,10.66,12.12,87,16.9979
1332,13.12,14.395,70,23.9994
1333,13.12,15.15,66,19.0012
1334,13.12,14.395,61,23.9994
1335,13.94,15.15,53,23.9994
1336,14.76,16.665,50,23.9994
1337,14.76,16.665,46,23.9994
1338,13.94,15.15,46,27.9993
1339,13.94,15.15,46,27.9993
1340,13.94,15.15,46,22.0028
1341,13.94,15.15,46,22.0028
1342,13.94,15.15,49,22.0028
1343,13.12,15.91,53,12.998
1344,13.12,16.665,53,8.9981
1345,12.3,15.15,56,11.0014
1346,12.3,15.91,61,6.0032
1347,12.3,16.665,61,0.0
1348,10.66,13.635,65,8.9981
1349,9.84,12.12,75,8.9981
1350,9.84,12.12,70,11.0014
1351,9.84,12.12,70,11.0014
1352,9.84,12.12,75,11.0014
1353,10.66,13.635,70,7.0015
1354,10.66,13.635,70,7.0015
1355,12.3,15.91,70,7.0015
1356,13.94,17.425,66,7.0015
1357,14.76,17.425,57,11.0014
1358,16.4,20.455,47,11.0014
1359,13.12,16.665,81,8.9981
1360,13.94,16.665,81,8.9981
1361,13.12,15.15,76,22.0028
1362,13.94,15.15,76,26.0027
1363,15.58,19.695,62,22.0028
1364,15.58,19.695,54,23.9994
1365,15.58,19.695,54,12.998
1366,14.76,16.665,53,23.9994
1367,13.94,15.91,53,19.0012
1368,13.12,15.15,61,16.9979
1369,13.12,15.15,61,19.9995
1370,13.12,15.91,61,11.0014
1371,12.3,14.395,65,12.998
1372,12.3,15.91,61,7.0015
1373,10.66,13.635,70,8.9981
1374,12.3,16.665,61,0.0
1375,11.48,15.15,70,6.0032
1376,11.48,13.635,65,15.0013
1377,11.48,13.635,65,12.998
1378,13.12,15.15,57,15.0013
1379,13.94,16.665,57,11.0014
1380,14.76,15.91,50,32.9975
1381,16.4,20.455,43,27.9993
1382,17.22,21.21,41,16.9979
1383,18.04,21.97,38,19.0012
1384,18.04,21.97,33,19.9995
1385,18.86,22.725,31,8.9981
1386,18.86,22.725,33,0.0
1387,18.86,22.725,31,12.998
1388,18.86,22.725,28,8.9981
1389,18.86,22.725,31,0.0
1390,17.22,21.21,44,12.998
1391,17.22,21.21,41,15.0013
1392,17.22,21.21,44,15.0013
1393,16.4,20.455,43,7.0015
1394,16.4,20.455,50,6.0032
1395,16.4,20.455,50,15.0013
1396,16.4,20.455,56,23.9994
1397,15.58,19.695,66,16.9979
1398,15.58,19.695,66,19.0012
1399,15.58,19.695,71,19.9995
1400,16.4,20.455,62,16.9979
1401,17.22,21.21,58,19.0012
1402,18.04,21.97,54,16.9979
1403,18.86,22.725,55,19.9995
1404,20.5,24.24,51,26.0027
1405,22.14,25.76,45,23.9994
1406,24.6,31.06,40,26.0027
1407,26.24,31.06,36,31.0009
1408,27.88,31.82,34,22.0028
1409,30.34,32.575,27,32.9975
1410,31.16,33.335,23,36.9974
1411,31.16,32.575,22,35.0008
1412,30.34,32.575,23,40.9973
1413,29.52,31.82,23,32.9975
1414,28.7,31.82,24,31.0009
1415,28.7,31.82,24,36.9974
1416,28.7,31.82,30,30.0026
1417,27.88,31.82,36,31.0009
1418,26.24,31.06,47,15.0013
1419,25.42,31.06,50,7.0015
1420,25.42,31.06,57,27.9993
1421,22.14,25.76,73,22.0028
1422,22.14,25.76,73,22.0028
1423,20.5,24.24,88,32.9975
1424,18.86,22.725,94,19.9995
1425,19.68,23.485,88,22.0028
1426,19.68,23.485,88,22.0028
1427,15.58,19.695,87,39.0007
1428,14.76,15.91,87,32.9975
1429,13.94,15.15,81,26.0027
1430,13.12,14.395,81,30.0026
1431,13.94,15.15,71,26.0027
1432,14.76,16.665,63,27.9993
1433,14.76,15.91,57,32.9975
1434,16.4,20.455,46,31.0009
1435,15.58,19.695,46,27.9993
1436,17.22,21.21,38,27.9993
1437,15.58,19.695,40,32.9975
1438,14.76,16.665,43,19.9995
1439,13.94,15.91,46,19.0012
1440,13.94,14.395,46,35.0008
1441,13.12,15.15,49,19.9995
1442,12.3,14.395,49,19.0012
1443,12.3,15.91,49,7.0015
1444,10.66,13.635,60,8.9981
1445,9.84,12.12,70,8.9981
1446,10.66,13.635,60,8.9981
1447,9.84,12.12,65,8.9981
1448,9.84,12.88,70,7.0015
1449,9.84,12.88,70,7.0015
1450,10.66,13.635,65,7.0015
1451,13.12,15.15,61,15.0013
1452,14.76,16.665,46,16.9979
1453,16.4,20.455,37,26.0027
1454,17.22,21.21,38,26.0027
1455,18.04,21.97,41,16.9979
1456,18.86,22.725,38,32.9975
1457,20.5,24.24,34,27.9993
1458,21.32,25.0,32,22.0028
1459,22.14,25.76,28,27.9993
1460,21.32,25.0,32,30.0026
1461,21.32,25.0,29,23.9994
1462,20.5,24.24,31,19.9995
1463,18.86,22.725,51,15.0013
1464,18.86,22.725,41,19.0012
1465,18.86,22.725,41,19.0012
1466,18.86,22.725,41,19.9995
1467,18.86,22.725,41,19.0012
1468,17.22,21.21,47,8.9981
1469,17.22,21.21,54,0.0
1470,14.76,17.425,66,12.998
1471,13.94,16.665,76,12.998
1472,13.94,15.91,76,15.0013
1473,13.12,15.15,81,16.9979
1474,13.94,16.665,76,11.0014
1475,14.76,17.425,76,12.998
1476,16.4,20.455,66,8.9981
1477,17.22,21.21,67,7.0015
1478,18.86,22.725,55,0.0
1479,18.86,22.725,55,0.0
1480,21.32,25.0,48,6.0032
1481,22.96,26.515,43,6.0032
1482,24.6,31.06,38,7.0015
1483,24.6,31.06,35,0.0
1484,21.32,25.0,52,19.0012
1485,19.68,23.485,55,16.9979
1486,18.86,22.725,59,19.9995
1487,18.04,21.97,62,11.0014
1488,18.04,21.97,67,19.0012
1489,16.4,20.455,76,12.998
1490,15.58,19.695,76,16.9979
1491,14.76,17.425,76,15.0013
1492,13.94,16.665,76,8.9981
1493,13.94,16.665,76,11.0014
1494,13.94,16.665,76,11.0014
1495,13.94,16.665,86,8.9981
1496,13.12,15.91,87,12.998
1497,13.94,18.18,87,0.0
1498,13.94,16.665,87,11.0014
1499,13.94,16.665,87,11.0014
1500,14.76,17.425,76,12.998
1501,14.76,16.665,71,19.0012
1502,16.4,20.455,62,26.0027
1503,15.58,19.695,66,15.0013
1504,14.76,16.665,76,19.0012
1505,13.94,15.91,87,15.0013
1506,13.94,15.91,87,15.0013
1507,13.12,15.15,93,16.9979
1508,13.12,15.15,93,16.9979
1509,13.12,15.15,93,16.9979
1510,12.3,13.635,93,27.9993
1511,12.3,13.635,93,22.0028
1512,12.3,14.395,93,16.9979
1513,12.3,13.635,93,19.9995
1514,12.3,14.395,93,15.0013
1515,12.3,14.395,87,15.0013
1516,12.3,15.15,87,8.9981
1517,13.12,15.15,87,15.0013
1518,12.3,14.395,100,16.9979
1519,12.3,13.635,100,16.9979
1520,12.3,14.395,93,15.0013
1521,12.3,14.395,93,12.998
1522,12.3,15.15,93,11.0014
1523,13.12,15.15,93,11.0014
1524,13.94,17.425,87,7.0015
1525,13.94,16.665,87,8.9981
1526,14.76,18.18,81,0.0
1527,14.76,17.425,81,8.9981
1528,14.76,18.94,81,0.0
1529,14.76,17.425,81,8.9981
1530,14.76,18.94,87,0.0
1531,15.58,19.695,82,0.0
1532,15.58,19.695,82,6.0032
1533,15.58,19.695,82,7.0015
1534,15.58,19.695,82,8.9981
1535,15.58,19.695,87,11.0014
1536,14.76,17.425,93,8.9981
1537,14.76,17.425,93,8.9981
1538,15.58,19.695,87,6.0032
1539,15.58,19.695,87,6.0032
1540,15.58,19.695,87,8.9981
1541,15.58,19.695,87,6.0032
1542,15.58,19.695,87,8.9981
1543,14.76,18.18,93,7.0015
1544,14.76,18.18,93,6.0032
1545,14.76,18.18,93,6.0032
1546,14.76,18.18,100,6.0032
1547,15.58,19.695,94,6.0032
1548,15.58,19.695,94,8.9981
1549,16.4,20.455,87,0.0
1550,16.4,20.455,87,8.9981
1551,17.22,21.21,88,8.9981
1552,18.86,22.725,82,7.0015
1553,20.5,24.24,72,12.998
1554,20.5,24.24,77,15.0013
1555,21.32,25.0,72,11.0014
1556,21.32,25.0,72,12.998
1557,20.5,24.24,77,12.998
1558,20.5,24.24,77,12.998
1559,18.86,22.725,82,8.9981
1560,18.04,21.97,88,12.998
1561,18.04,21.97,94,16.9979
1562,18.86,22.725,88,23.9994
1563,19.68,23.485,88,22.0028
1564,18.86,22.725,94,19.0012
1565,18.86,22.725,94,19.0012
1566,18.86,22.725,94,12.998
1567,18.86,22.725,94,12.998
1568,18.86,22.725,100,15.0013
1569,20.5,24.24,88,15.0013
1570,21.32,25.0,88,19.0012
1571,22.96,26.515,83,19.0012
1572,22.96,26.515,83,19.9995
1573,24.6,29.545,73,19.9995
1574,24.6,29.545,73,22.0028
1575,26.24,30.305,69,27.9993
1576,29.52,33.335,54,23.9994
1577,30.34,33.335,48,35.0008
1578,30.34,33.335,48,35.0008
1579,30.34,33.335,48,35.0008
1580,29.52,33.335,51,26.0027
1581,29.52,33.335,51,30.0026
1582,27.88,31.82,57,35.0008
1583,27.06,31.06,61,16.9979
1584,26.24,31.06,50,19.0012
1585,23.78,27.275,60,0.0
1586,25.42,31.06,50,7.0015
1587,25.42,31.06,50,6.0032
1588,24.6,31.06,53,8.9981
1589,23.78,27.275,56,8.9981
1590,22.96,26.515,64,8.9981
1591,22.14,25.76,68,8.9981
1592,22.14,25.76,68,19.0012
1593,22.14,25.76,68,15.0013
1594,19.68,23.485,88,26.0027
1595,18.86,22.725,94,32.9975
1596,20.5,24.24,82,27.9993
1597,21.32,25.0,77,23.9994
1598,22.96,26.515,64,31.0009
1599,22.14,25.76,68,19.0012
1600,20.5,24.24,82,19.0012
1601,19.68,23.485,77,35.0008
1602,19.68,23.485,77,26.0027
1603,18.04,21.97,77,15.0013
1604,18.04,21.97,77,15.0013
1605,17.22,21.21,82,19.0012
1606,17.22,21.21,82,19.0012
1607,17.22,21.21,82,12.998
1608,16.4,20.455,94,19.9995
1609,16.4,20.455,94,16.9979
1610,16.4,20.455,100,19.9995
1611,16.4,20.455,100,19.9995
1612,16.4,20.455,100,19.9995
1613,16.4,20.455,94,22.0028
1614,16.4,20.455,94,22.0028
1615,15.58,19.695,94,16.9979
1616,15.58,19.695,94,15.0013
1617,14.76,17.425,100,15.0013
1618,15.58,19.695,94,12.998
1619,15.58,19.695,94,15.0013
1620,16.4,20.455,87,12.998
1621,17.22,21.21,82,12.998
1622,17.22,21.21,82,16.9979
