,weather,count,registered,casual
873,1,47.0,38.0,9.0
874,1,33.0,29.0,4.0
875,1,44.0,42.0,2.0
876,1,29.0,25.0,4.0
877,1,7.0,7.0,0.0
878,1,3.0,3.0,0.0
879,1,4.0,4.0,0.0
880,1,2.0,2.0,0.0
881,1,1.0,1.0,0.0
882,1,2.0,1.0,1.0
883,1,46.0,46.0,0.0
884,1,107.0,105.0,2.0
885,1,214.0,204.0,10.0
886,1,124.0,116.0,8.0
887,1,68.0,55.0,13.0
888,1,56.0,48.0,8.0
889,1,86.0,80.0,6.0
890,1,78.0,65.0,13.0
891,1,79.0,61.0,18.0
892,1,64.0,57.0,7.0
893,1,102.0,92.0,10.0
894,1,242.0,230.0,12.0
895,1,224.0,214.0,10.0
896,1,119.0,115.0,4.0
897,1,88.0,86.0,2.0
898,1,63.0,55.0,8.0
899,1,47.0,44.0,3.0
900,1,25.0,23.0,2.0
901,1,8.0,5.0,3.0
902,1,4.0,4.0,0.0
903,1,2.0,2.0,0.0
904,1,4.0,1.0,3.0
905,1,1.0,0.0,1.0
906,1,5.0,5.0,0.0
907,1,40.0,39.0,1.0
908,1,110.0,108.0,2.0
909,1,256.0,243.0,13.0
910,1,148.0,141.0,7.0
911,1,76.0,65.0,11.0
912,1,73.0,65.0,8.0
913,1,82.0,62.0,20.0
914,1,125.0,90.0,35.0
915,1,96.0,75.0,21.0
916,1,110.0,91.0,19.0
917,1,139.0,112.0,27.0
918,1,268.0,238.0,30.0
919,1,201.0,193.0,8.0
920,1,150.0,144.0,6.0
921,1,95.0,86.0,9.0
922,1,71.0,68.0,3.0
923,1,48.0,44.0,4.0
924,1,22.0,22.0,0.0
925,1,13.0,10.0,3.0
926,1,1.0,1.0,0.0
927,1,3.0,2.0,1.0
928,1,1.0,1.0,0.0
929,1,1.0,1.0,0.0
930,1,8.0,7.0,1.0
931,1,35.0,34.0,1.0
932,1,111.0,110.0,1.0
933,1,220.0,216.0,4.0
934,1,145.0,135.0,10.0
935,1,56.0,49.0,7.0
936,1,50.0,40.0,10.0
937,1,72.0,65.0,7.0
938,1,80.0,67.0,13.0
939,1,78.0,60.0,18.0
940,1,68.0,62.0,6.0
941,1,71.0,65.0,6.0
942,1,202.0,185.0,17.0
943,1,167.0,161.0,6.0
944,1,106.0,101.0,5.0
945,1,70.0,69.0,1.0
946,1,51.0,48.0,3.0
947,1,53.0,50.0,3.0
948,2,23.0,23.0,0.0
949,2,12.0,12.0,0.0
950,2,4.0,4.0,0.0
951,2,2.0,2.0,0.0
952,2,1.0,1.0,0.0
953,2,1.0,0.0,1.0
954,2,7.0,7.0,0.0
955,2,29.0,28.0,1.0
956,1,83.0,83.0,0.0
957,1,228.0,222.0,6.0
958,1,150.0,138.0,12.0
959,1,66.0,56.0,10.0
960,1,89.0,73.0,16.0
961,1,97.0,87.0,10.0
962,1,87.0,74.0,13.0
963,1,95.0,65.0,30.0
964,1,106.0,75.0,31.0
965,1,118.0,101.0,17.0
966,2,228.0,206.0,22.0
967,2,187.0,172.0,15.0
968,1,107.0,102.0,5.0
969,2,87.0,78.0,9.0
970,2,70.0,64.0,6.0
971,1,44.0,40.0,4.0
972,2,46.0,40.0,6.0
973,2,19.0,15.0,4.0
974,2,25.0,20.0,5.0
975,2,20.0,15.0,5.0
976,2,2.0,2.0,0.0
977,2,1.0,1.0,0.0
978,2,3.0,3.0,0.0
979,2,4.0,3.0,1.0
980,2,15.0,10.0,5.0
981,2,45.0,34.0,11.0
982,2,63.0,48.0,15.0
983,2,103.0,69.0,34.0
984,2,159.0,116.0,43.0
985,2,167.0,121.0,46.0
986,2,190.0,130.0,60.0
987,2,198.0,118.0,80.0
988,2,205.0,122.0,83.0
989,2,204.0,130.0,74.0
990,2,164.0,104.0,60.0
991,2,152.0,115.0,37.0
992,2,89.0,62.0,27.0
993,2,70.0,58.0,12.0
994,2,72.0,60.0,12.0
995,2,63.0,47.0,16.0
996,2,44.0,34.0,10.0
997,2,52.0,41.0,11.0
998,2,39.0,27.0,12.0
999,2,32.0,27.0,5.0
1000,2,11.0,9.0,2.0
1001,2,3.0,3.0,0.0
1002,2,2.0,1.0,1.0
1003,3,5.0,5.0,0.0
1004,2,9.0,8.0,1.0
1005,2,22.0,18.0,4.0
1006,2,31.0,27.0,4.0
1007,2,62.0,44.0,18.0
1008,2,79.0,69.0,10.0
1009,2,105.0,83.0,22.0
1010,3,39.0,27.0,12.0
1011,3,7.0,4.0,3.0
1012,3,11.0,8.0,3.0
1013,3,25.0,23.0,2.0
1014,3,23.0,23.0,0.0
1015,3,11.0,11.0,0.0
1016,3,11.0,8.0,3.0
1017,3,7.0,6.0,1.0
1018,2,10.0,10.0,0.0
1019,2,9.0,9.0,0.0
1020,3,4.0,4.0,0.0
1021,3,2.0,2.0,0.0
1022,1,1.0,1.0,0.0
1023,1,1.0,0.0,1.0
1024,1,1.0,1.0,0.0
1025,1,34.0,31.0,3.0
1026,1,91.0,88.0,3.0
1027,1,211.0,200.0,11.0
1028,1,134.0,129.0,5.0
1029,1,58.0,43.0,15.0
1030,1,60.0,41.0,19.0
1031,1,96.0,68.0,28.0
1032,1,70.0,54.0,16.0
1033,1,77.0,56.0,21.0
1034,1,96.0,64.0,32.0
1035,1,122.0,96.0,26.0
1036,1,233.0,206.0,27.0
1037,1,233.0,214.0,19.0
1038,1,145.0,134.0,11.0
1039,1,92.0,87.0,5.0
1040,1,54.0,53.0,1.0
1041,1,35.0,34.0,1.0
1042,1,22.0,22.0,0.0
1043,1,10.0,9.0,1.0
1044,1,4.0,4.0,0.0
1045,1,1.0,0.0,1.0
1046,1,7.0,2.0,5.0
1047,1,2.0,2.0,0.0
1048,1,10.0,8.0,2.0
1049,1,45.0,42.0,3.0
1050,1,128.0,119.0,9.0
1051,1,257.0,247.0,10.0
1052,1,151.0,140.0,11.0
1053,2,71.0,46.0,25.0
1054,2,78.0,52.0,26.0
1055,2,99.0,70.0,29.0
1056,2,98.0,73.0,25.0
1057,2,72.0,56.0,16.0
1058,2,112.0,77.0,35.0
1059,1,108.0,82.0,26.0
1060,1,248.0,209.0,39.0
1061,1,235.0,214.0,21.0
1062,1,150.0,141.0,9.0
1063,1,76.0,74.0,2.0
1064,1,75.0,68.0,7.0
1065,1,55.0,44.0,11.0
1066,1,41.0,38.0,3.0
1067,1,9.0,9.0,0.0
1068,1,4.0,4.0,0.0
1069,1,2.0,1.0,1.0
1070,1,3.0,2.0,1.0
1071,1,2.0,2.0,0.0
1072,2,8.0,7.0,1.0
1073,2,49.0,44.0,5.0
1074,2,141.0,123.0,18.0
1075,2,249.0,238.0,11.0
1076,2,141.0,136.0,5.0
1077,2,57.0,49.0,8.0
1078,2,59.0,44.0,15.0
1079,2,98.0,84.0,14.0
1080,2,99.0,82.0,17.0
1081,2,71.0,61.0,10.0
1082,2,79.0,64.0,15.0
1083,2,112.0,102.0,10.0
1084,2,194.0,176.0,18.0
1085,2,188.0,176.0,12.0
1086,2,134.0,123.0,11.0
1087,2,91.0,87.0,4.0
1088,2,62.0,52.0,10.0
1089,3,21.0,17.0,4.0
1090,3,18.0,17.0,1.0
1091,3,3.0,0.0,3.0
1092,3,2.0,2.0,0.0
1093,3,1.0,1.0,0.0
1094,3,3.0,2.0,1.0
1095,3,12.0,12.0,0.0
1096,3,37.0,36.0,1.0
1097,3,44.0,43.0,1.0
1098,3,24.0,23.0,1.0
1099,3,17.0,17.0,0.0
1100,3,11.0,5.0,6.0
1101,3,34.0,30.0,4.0
1102,3,12.0,11.0,1.0
1103,3,12.0,12.0,0.0
1104,3,14.0,11.0,3.0
1105,3,21.0,20.0,1.0
1106,2,111.0,109.0,2.0
1107,3,82.0,80.0,2.0
1108,3,56.0,51.0,5.0
1109,3,38.0,29.0,9.0
1110,3,28.0,27.0,1.0
1111,2,34.0,30.0,4.0
1112,3,27.0,26.0,1.0
1113,2,6.0,6.0,0.0
1114,3,8.0,8.0,0.0
1115,3,5.0,3.0,2.0
1116,2,2.0,2.0,0.0
1117,1,7.0,6.0,1.0
1118,1,32.0,31.0,1.0
1119,1,114.0,104.0,10.0
1120,1,259.0,244.0,15.0
1121,2,156.0,143.0,13.0
1122,2,78.0,60.0,18.0
1123,2,81.0,67.0,14.0
1124,2,111.0,96.0,15.0
1125,1,107.0,92.0,15.0
1126,2,89.0,64.0,25.0
1127,2,85.0,64.0,21.0
1128,2,113.0,95.0,18.0
1129,1,223.0,200.0,23.0
1130,1,153.0,134.0,19.0
1131,1,118.0,111.0,7.0
1132,1,76.0,70.0,6.0
1133,2,53.0,43.0,10.0
1134,1,64.0,53.0,11.0
1135,1,37.0,34.0,3.0
1136,1,34.0,30.0,4.0
1137,1,18.0,15.0,3.0
1138,1,14.0,14.0,0.0
1139,1,7.0,6.0,1.0
1140,1,1.0,1.0,0.0
1141,1,2.0,2.0,0.0
1142,1,4.0,2.0,2.0
1143,1,23.0,19.0,4.0
1144,1,53.0,44.0,9.0
1145,1,101.0,76.0,25.0
1146,1,99.0,78.0,21.0
1147,1,119.0,83.0,36.0
1148,1,158.0,107.0,51.0
1149,1,157.0,95.0,62.0
1150,1,166.0,96.0,70.0
1151,1,182.0,101.0,81.0
1152,1,244.0,144.0,100.0
1153,1,213.0,114.0,99.0
1154,1,145.0,91.0,54.0
1155,1,112.0,86.0,26.0
1156,1,86.0,64.0,22.0
1157,1,82.0,46.0,36.0
1158,1,63.0,56.0,7.0
1159,1,49.0,38.0,11.0
1160,1,38.0,35.0,3.0
1161,1,33.0,23.0,10.0
1162,1,23.0,17.0,6.0
1163,1,13.0,9.0,4.0
1164,1,3.0,3.0,0.0
1165,1,2.0,2.0,0.0
1166,1,10.0,8.0,2.0
1167,1,34.0,23.0,11.0
1168,1,44.0,36.0,8.0
1169,1,122.0,86.0,36.0
1170,1,181.0,93.0,88.0
1171,1,194.0,120.0,74.0
1172,1,221.0,124.0,97.0
1173,1,250.0,106.0,144.0
1174,1,304.0,155.0,149.0
1175,1,256.0,132.0,124.0
1176,1,241.0,143.0,98.0
1177,1,147.0,92.0,55.0
1178,1,101.0,73.0,28.0
1179,1,77.0,54.0,23.0
1180,1,58.0,49.0,9.0
1181,1,37.0,29.0,8.0
1182,1,28.0,23.0,5.0
1183,1,11.0,7.0,4.0
1184,1,1.0,1.0,0.0
1185,1,1.0,1.0,0.0
1186,1,3.0,3.0,0.0
1187,1,8.0,8.0,0.0
1188,1,28.0,27.0,1.0
1189,2,88.0,84.0,4.0
1190,2,241.0,217.0,24.0
1191,1,140.0,127.0,13.0
1192,1,84.0,57.0,27.0
1193,1,71.0,45.0,26.0
1194,1,94.0,54.0,40.0
1195,1,75.0,51.0,24.0
1196,2,79.0,52.0,27.0
1197,1,101.0,77.0,24.0
1198,1,107.0,80.0,27.0
1199,1,271.0,229.0,42.0
1200,1,235.0,210.0,25.0
1201,1,150.0,133.0,17.0
1202,1,129.0,106.0,23.0
1203,1,63.0,58.0,5.0
1204,1,47.0,43.0,4.0
1205,1,19.0,17.0,2.0
1206,1,14.0,7.0,7.0
1207,1,10.0,6.0,4.0
1208,1,3.0,2.0,1.0
1209,1,2.0,1.0,1.0
1210,1,11.0,11.0,0.0
1211,1,35.0,32.0,3.0
1212,1,119.0,109.0,10.0
1213,1,282.0,259.0,23.0
1214,2,157.0,147.0,10.0
1215,2,78.0,56.0,22.0
1216,2,78.0,51.0,27.0
1217,2,102.0,70.0,32.0
1218,2,97.0,74.0,23.0
1219,2,88.0,74.0,14.0
1220,2,90.0,66.0,24.0
1221,2,114.0,93.0,21.0
1222,2,217.0,195.0,22.0
1223,2,225.0,207.0,18.0
1224,2,152.0,138.0,14.0
1225,2,88.0,79.0,9.0
1226,3,55.0,53.0,2.0
1227,2,21.0,20.0,1.0
1228,2,18.0,17.0,1.0
1229,3,8.0,8.0,0.0
1230,3,3.0,2.0,1.0
1231,2,3.0,2.0,1.0
1232,2,1.0,1.0,0.0
1233,2,3.0,3.0,0.0
1234,2,31.0,30.0,1.0
1235,2,111.0,101.0,10.0
1236,2,253.0,227.0,26.0
1237,2,154.0,144.0,10.0
1238,2,68.0,49.0,19.0
1239,2,75.0,62.0,13.0
1240,2,88.0,65.0,23.0
1241,2,99.0,81.0,18.0
1242,2,100.0,67.0,33.0
1243,2,101.0,79.0,22.0
1244,2,151.0,121.0,30.0
1245,2,253.0,216.0,37.0
1246,2,237.0,211.0,26.0
1247,2,168.0,150.0,18.0
1248,2,121.0,111.0,10.0
1249,2,78.0,75.0,3.0
1250,2,59.0,48.0,11.0
1251,1,27.0,18.0,9.0
1252,1,23.0,19.0,4.0
1253,1,12.0,11.0,1.0
1254,1,8.0,5.0,3.0
1255,1,2.0,1.0,1.0
1256,1,3.0,3.0,0.0
1257,1,13.0,13.0,0.0
1258,1,51.0,47.0,4.0
1259,1,140.0,128.0,12.0
1260,1,299.0,282.0,17.0
1261,1,185.0,162.0,23.0
1262,1,78.0,69.0,9.0
1263,1,86.0,66.0,20.0
1264,1,105.0,81.0,24.0
1265,2,111.0,85.0,26.0
1266,1,119.0,87.0,32.0
1267,1,125.0,95.0,30.0
1268,1,142.0,108.0,34.0
1269,1,313.0,265.0,48.0
1270,2,310.0,260.0,50.0
1271,1,207.0,189.0,18.0
1272,1,137.0,112.0,25.0
1273,1,138.0,119.0,19.0
1274,1,87.0,70.0,17.0
1275,1,50.0,43.0,7.0
1276,1,29.0,24.0,5.0
1277,1,16.0,12.0,4.0
1278,1,14.0,9.0,5.0
1279,1,5.0,4.0,1.0
1280,1,10.0,8.0,2.0
1281,1,36.0,35.0,1.0
1282,1,123.0,112.0,11.0
1283,1,280.0,256.0,24.0
1284,1,210.0,192.0,18.0
1285,1,117.0,74.0,43.0
1286,1,159.0,104.0,55.0
1287,2,195.0,123.0,72.0
1288,1,175.0,118.0,57.0
1289,1,174.0,103.0,71.0
1290,2,173.0,111.0,62.0
1291,1,204.0,137.0,67.0
1292,1,332.0,237.0,95.0
1293,1,331.0,247.0,84.0
1294,1,190.0,132.0,58.0
1295,1,149.0,103.0,46.0
1296,1,113.0,91.0,22.0
1297,1,118.0,63.0,55.0
1298,2,86.0,60.0,26.0
1299,2,76.0,50.0,26.0
1300,2,51.0,35.0,16.0
1301,2,25.0,20.0,5.0
1302,2,8.0,7.0,1.0
1303,1,3.0,2.0,1.0
1304,1,2.0,2.0,0.0
1305,1,10.0,10.0,0.0
1306,1,13.0,9.0,4.0
1307,1,48.0,37.0,11.0
1308,1,76.0,41.0,35.0
1309,1,140.0,85.0,55.0
1310,1,196.0,106.0,90.0
1311,1,267.0,141.0,126.0
1312,1,301.0,127.0,174.0
1313,1,312.0,144.0,168.0
1314,1,313.0,143.0,170.0
1315,1,304.0,129.0,175.0
1316,1,278.0,140.0,138.0
1317,1,217.0,125.0,92.0
1318,1,154.0,116.0,38.0
1319,1,108.0,69.0,39.0
1320,1,93.0,73.0,20.0
1321,1,72.0,45.0,27.0
1322,1,50.0,37.0,13.0
1323,3,6.0,6.0,0.0
1324,3,4.0,4.0,0.0
1325,3,7.0,7.0,0.0
1326,2,4.0,4.0,0.0
1327,2,3.0,3.0,0.0
1328,3,12.0,11.0,1.0
1329,3,28.0,26.0,2.0
1330,3,95.0,91.0,4.0
1331,2,206.0,198.0,8.0
1332,1,173.0,162.0,11.0
1333,1,75.0,63.0,12.0
1334,1,89.0,72.0,17.0
1335,1,95.0,80.0,15.0
1336,1,110.0,92.0,18.0
1337,2,87.0,61.0,26.0
1338,1,111.0,81.0,30.0
1339,1,167.0,125.0,42.0
1340,1,281.0,245.0,36.0
1341,1,241.0,205.0,36.0
1342,1,136.0,120.0,16.0
1343,1,77.0,75.0,2.0
1344,1,93.0,84.0,9.0
1345,1,74.0,64.0,10.0
1346,1,53.0,41.0,12.0
1347,2,32.0,29.0,3.0
1348,1,32.0,28.0,4.0
1349,1,21.0,20.0,1.0
1350,1,9.0,8.0,1.0
1351,1,5.0,5.0,0.0
1352,2,5.0,4.0,1.0
1353,1,12.0,7.0,5.0
1354,2,18.0,16.0,2.0
1355,1,55.0,45.0,10.0
1356,2,87.0,65.0,22.0
1357,2,154.0,113.0,41.0
1358,2,198.0,126.0,72.0
1359,3,184.0,100.0,84.0
1360,1,137.0,81.0,56.0
1361,3,190.0,93.0,97.0
1362,3,136.0,64.0,72.0
1363,1,196.0,85.0,111.0
1364,1,184.0,95.0,89.0
1365,1,179.0,110.0,69.0
1366,1,148.0,77.0,71.0
1367,1,85.0,56.0,29.0
1368,1,77.0,53.0,24.0
1369,1,55.0,41.0,14.0
1370,1,53.0,33.0,20.0
1371,1,39.0,31.0,8.0
1372,1,34.0,26.0,8.0
1373,1,24.0,19.0,5.0
1374,1,11.0,8.0,3.0
1375,1,3.0,0.0,3.0
1376,1,5.0,4.0,1.0
1377,1,33.0,23.0,10.0
1378,1,33.0,20.0,13.0
1379,1,62.0,44.0,18.0
1380,1,142.0,74.0,68.0
1381,1,215.0,104.0,111.0
1382,1,243.0,104.0,139.0
1383,1,313.0,147.0,166.0
1384,1,367.0,148.0,219.0
1385,1,349.0,109.0,240.0
1386,2,292.0,118.0,174.0
1387,2,303.0,156.0,147.0
1388,2,274.0,126.0,148.0
1389,2,172.0,101.0,71.0
1390,2,144.0,93.0,51.0
1391,3,79.0,55.0,24.0
1392,2,45.0,37.0,8.0
1393,1,36.0,29.0,7.0
1394,1,31.0,22.0,9.0
1395,1,6.0,5.0,1.0
1396,1,11.0,4.0,7.0
1397,1,2.0,1.0,1.0
1398,1,1.0,0.0,1.0
1399,1,2.0,1.0,1.0
1400,1,7.0,7.0,0.0
1401,1,46.0,43.0,3.0
1402,2,157.0,150.0,7.0
1403,2,339.0,308.0,31.0
1404,2,158.0,134.0,24.0
1405,2,90.0,55.0,35.0
1406,1,124.0,66.0,58.0
1407,1,157.0,98.0,59.0
1408,1,139.0,92.0,47.0
1409,2,123.0,76.0,47.0
1410,1,143.0,96.0,47.0
1411,1,189.0,130.0,59.0
1412,1,366.0,283.0,83.0
1413,2,386.0,308.0,78.0
1414,1,278.0,227.0,51.0
1415,2,173.0,133.0,40.0
1416,2,95.0,76.0,19.0
1417,2,75.0,58.0,17.0
1418,2,48.0,30.0,18.0
1419,1,22.0,12.0,10.0
1420,3,15.0,5.0,10.0
1421,2,5.0,5.0,0.0
1422,2,4.0,3.0,1.0
1423,3,2.0,2.0,0.0
1424,3,5.0,5.0,0.0
1425,2,38.0,36.0,2.0
1426,2,134.0,124.0,10.0
1427,3,157.0,148.0,9.0
1428,3,46.0,44.0,2.0
1429,3,28.0,25.0,3.0
1430,3,19.0,18.0,1.0
1431,2,38.0,32.0,6.0
1432,2,56.0,51.0,5.0
1433,2,76.0,67.0,9.0
1434,1,68.0,62.0,6.0
1435,1,130.0,113.0,17.0
1436,1,273.0,246.0,27.0
1437,1,267.0,248.0,19.0
1438,1,160.0,148.0,12.0
1439,1,91.0,87.0,4.0
1440,1,89.0,81.0,8.0
1441,1,46.0,43.0,3.0
1442,1,26.0,23.0,3.0
1443,1,15.0,15.0,0.0
1444,1,2.0,2.0,0.0
1445,1,5.0,5.0,0.0
1446,1,4.0,4.0,0.0
1447,1,1.0,1.0,0.0
1448,1,13.0,12.0,1.0
1449,1,56.0,52.0,4.0
1450,1,133.0,130.0,3.0
1451,1,325.0,308.0,17.0
1452,1,165.0,157.0,8.0
1453,1,69.0,48.0,21.0
1454,1,93.0,70.0,23.0
1455,1,134.0,112.0,22.0
1456,1,112.0,83.0,29.0
1457,1,115.0,80.0,35.0
1458,1,117.0,83.0,34.0
1459,1,169.0,142.0,27.0
1460,1,356.0,303.0,53.0
1461,1,325.0,282.0,43.0
1462,1,232.0,196.0,36.0
1463,1,141.0,126.0,15.0
1464,1,102.0,84.0,18.0
1465,1,84.0,71.0,13.0
1466,1,40.0,29.0,11.0
1467,1,20.0,15.0,5.0
1468,1,13.0,11.0,2.0
1469,1,7.0,7.0,0.0
1470,1,3.0,3.0,0.0
1471,1,1.0,1.0,0.0
1472,1,6.0,6.0,0.0
1473,1,64.0,59.0,5.0
1474,2,160.0,152.0,8.0
1475,1,314.0,291.0,23.0
1476,2,170.0,155.0,15.0
1477,2,95.0,66.0,29.0
1478,2,122.0,86.0,36.0
1479,2,153.0,114.0,39.0
1480,2,135.0,99.0,36.0
1481,1,157.0,111.0,46.0
1482,1,160.0,133.0,27.0
1483,1,213.0,161.0,52.0
1484,1,343.0,280.0,63.0
1485,1,333.0,265.0,68.0
1486,1,226.0,192.0,34.0
1487,1,203.0,166.0,37.0
1488,2,108.0,89.0,19.0
1489,2,81.0,63.0,18.0
1490,1,54.0,45.0,9.0
1491,2,25.0,21.0,4.0
1492,2,9.0,6.0,3.0
1493,3,13.0,10.0,3.0
1494,3,1.0,1.0,0.0
1495,2,1.0,1.0,0.0
1496,2,9.0,8.0,1.0
1497,2,35.0,33.0,2.0
1498,3,113.0,109.0,4.0
1499,3,221.0,208.0,13.0
1500,2,185.0,168.0,17.0
1501,2,73.0,63.0,10.0
1502,2,98.0,79.0,19.0
1503,3,80.0,51.0,29.0
1504,3,42.0,35.0,7.0
1505,3,15.0,13.0,2.0
1506,3,25.0,24.0,1.0
1507,2,60.0,58.0,2.0
1508,3,148.0,138.0,10.0
1509,3,62.0,54.0,8.0
1510,3,53.0,52.0,1.0
1511,2,63.0,51.0,12.0
1512,2,54.0,43.0,11.0
1513,2,51.0,42.0,9.0
1514,2,35.0,31.0,4.0
1515,2,31.0,26.0,5.0
1516,2,20.0,17.0,3.0
1517,2,17.0,15.0,2.0
1518,3,14.0,11.0,3.0
1519,3,3.0,3.0,0.0
1520,2,5.0,5.0,0.0
1521,2,13.0,13.0,0.0
1522,2,21.0,13.0,8.0
1523,2,54.0,47.0,7.0
1524,2,98.0,71.0,27.0
1525,2,133.0,90.0,43.0
1526,2,142.0,91.0,51.0
1527,2,202.0,123.0,79.0
1528,2,222.0,108.0,114.0
1529,2,212.0,118.0,94.0
1530,2,201.0,116.0,85.0
1531,2,191.0,118.0,73.0
1532,2,257.0,129.0,128.0
1533,2,177.0,129.0,48.0
1534,2,130.0,83.0,47.0
1535,2,93.0,74.0,19.0
1536,2,75.0,65.0,10.0
1537,2,87.0,66.0,21.0
1538,2,57.0,45.0,12.0
1539,2,53.0,48.0,5.0
1540,2,37.0,31.0,6.0
1541,2,36.0,24.0,12.0
1542,2,16.0,11.0,5.0
1543,2,5.0,2.0,3.0
1544,2,4.0,4.0,0.0
1545,2,4.0,4.0,0.0
1546,2,10.0,7.0,3.0
1547,2,55.0,38.0,17.0
1548,2,81.0,50.0,31.0
1549,2,150.0,81.0,69.0
1550,2,202.0,109.0,93.0
1551,2,230.0,136.0,94.0
1552,1,263.0,142.0,121.0
1553,1,281.0,133.0,148.0
1554,1,297.0,141.0,156.0
1555,2,288.0,153.0,135.0
1556,2,236.0,152.0,84.0
1557,1,240.0,137.0,103.0
1558,1,131.0,84.0,47.0
1559,1,92.0,71.0,21.0
1560,1,95.0,77.0,18.0
1561,1,57.0,45.0,12.0
1562,1,32.0,27.0,5.0
1563,1,23.0,16.0,7.0
1564,1,4.0,3.0,1.0
1565,1,9.0,2.0,7.0
1566,1,1.0,1.0,0.0
1567,1,13.0,12.0,1.0
1568,2,61.0,59.0,2.0
1569,2,176.0,164.0,12.0
1570,2,314.0,286.0,28.0
1571,2,165.0,132.0,33.0
1572,2,96.0,55.0,41.0
1573,2,104.0,59.0,45.0
1574,2,134.0,97.0,37.0
1575,2,139.0,77.0,62.0
1576,2,145.0,85.0,60.0
1577,1,141.0,85.0,56.0
1578,1,235.0,162.0,73.0
1579,1,452.0,352.0,100.0
1580,1,383.0,290.0,93.0
1581,1,284.0,211.0,73.0
1582,1,166.0,122.0,44.0
1583,1,158.0,119.0,39.0
1584,2,91.0,66.0,25.0
1585,3,54.0,38.0,16.0
1586,2,24.0,13.0,11.0
1587,2,13.0,7.0,6.0
1588,2,14.0,7.0,7.0
1589,2,1.0,1.0,0.0
1590,2,6.0,2.0,4.0
1591,2,16.0,15.0,1.0
1592,2,58.0,55.0,3.0
1593,2,189.0,177.0,12.0
1594,3,226.0,211.0,15.0
1595,3,54.0,50.0,4.0
1596,3,40.0,34.0,6.0
1597,1,49.0,38.0,11.0
1598,2,92.0,83.0,9.0
1599,3,106.0,84.0,22.0
1600,2,44.0,28.0,16.0
1601,2,78.0,54.0,24.0
1602,2,99.0,80.0,19.0
1603,3,291.0,262.0,29.0
1604,3,224.0,203.0,21.0
1605,2,130.0,127.0,3.0
1606,2,103.0,94.0,9.0
1607,2,84.0,74.0,10.0
1608,2,54.0,47.0,7.0
1609,2,39.0,31.0,8.0
1610,2,15.0,12.0,3.0
1611,2,1.0,1.0,0.0
1612,3,2.0,2.0,0.0
1613,3,2.0,2.0,0.0
1614,3,3.0,2.0,1.0
1615,3,5.0,4.0,1.0
1616,3,34.0,33.0,1.0
1617,3,70.0,67.0,3.0
1618,3,164.0,158.0,6.0
1619,2,65.0,63.0,2.0
1620,2,46.0,42.0,4.0
1621,2,61.0,57.0,4.0
1622,3,95.0,83.0,12.0
1623,2,61.0,55.0,6.0
1624,2,106.0,82.0,24.0
1625,2,81.0,69.0,12.0
1626,1,142.0,119.0,23.0
1627,1,309.0,284.0,25.0
1628,1,321.0,293.0,28.0
1629,1,175.0,160.0,15.0
1630,1,126.0,119.0,7.0
1631,1,117.0,100.0,17.0
1632,1,99.0,89.0,10.0
1633,1,62.0,57.0,5.0
1634,1,21.0,18.0,3.0
1635,1,10.0,9.0,1.0
1636,1,3.0,3.0,0.0
1637,1,2.0,2.0,0.0
1638,1,9.0,8.0,1.0
1639,1,14.0,12.0,2.0
1640,1,70.0,66.0,4.0
1641,1,193.0,182.0,11.0
1642,1,337.0,316.0,21.0
1643,1,170.0,152.0,18.0
1644,1,89.0,68.0,21.0
1645,1,115.0,87.0,28.0
1646,1,145.0,110.0,35.0
1647,1,159.0,121.0,38.0
1648,1,137.0,101.0,36.0
1649,1,142.0,85.0,57.0
1650,1,202.0,153.0,49.0
1651,1,388.0,338.0,50.0
1652,1,337.0,290.0,47.0
1653,1,259.0,222.0,37.0
1654,1,169.0,147.0,22.0
1655,1,145.0,126.0,19.0
1656,1,104.0,82.0,22.0
1657,1,47.0,40.0,7.0
1658,1,27.0,21.0,6.0
1659,1,15.0,9.0,6.0
1660,1,18.0,10.0,8.0
1661,1,3.0,3.0,0.0
1662,1,3.0,3.0,0.0
1663,1,13.0,11.0,2.0
1664,1,47.0,42.0,5.0
1665,1,149.0,139.0,10.0
1666,1,300.0,279.0,21.0
1667,1,178.0,162.0,16.0
1668,1,122.0,91.0,31.0
1669,1,136.0,95.0,41.0
1670,1,200.0,155.0,45.0
1671,1,180.0,133.0,47.0
1672,1,163.0,106.0,57.0
1673,1,162.0,112.0,50.0
1674,1,243.0,173.0,70.0
1675,2,331.0,267.0,64.0
1676,2,263.0,216.0,47.0
1677,1,209.0,168.0,41.0
1678,2,118.0,92.0,26.0
1679,2,102.0,77.0,25.0
1680,2,80.0,64.0,16.0
1681,2,64.0,56.0,8.0
1682,2,43.0,36.0,7.0
1683,2,33.0,28.0,5.0
1684,2,24.0,19.0,5.0
1685,2,14.0,9.0,5.0
1686,2,5.0,4.0,1.0
1687,2,4.0,3.0,1.0
1688,3,10.0,9.0,1.0
1689,2,21.0,18.0,3.0
1690,3,45.0,38.0,7.0
1691,3,29.0,27.0,2.0
1692,3,22.0,21.0,1.0
1693,3,31.0,27.0,4.0
1694,2,32.0,26.0,6.0
1695,3,58.0,49.0,9.0
1696,3,63.0,49.0,14.0
1697,3,78.0,62.0,16.0
1698,3,33.0,27.0,6.0
1699,3,15.0,14.0,1.0
1700,2,38.0,32.0,6.0
1701,2,71.0,62.0,9.0
1702,3,53.0,49.0,4.0
