count,registered,casual,hour1,temp,humidity,year1,season,windspeed
95,89,6,7,7.38,86,2011,1,9.55301357
230,223,7,8,6.56,100,2011,1,10.94549558
118,115,3,9,9.02,80,2011,1,9.971160393
55,49,6,10,9.84,75,2011,1,7.0015
47,36,11,11,12.3,65,2011,1,6.0032
66,59,7,12,13.12,62,2011,1,11.95213294
64,54,10,13,14.76,57,2011,1,6.0032
60,52,8,14,14.76,57,2011,1,6.0032
50,46,4,15,15.58,54,2011,1,6.0032
114,98,16,16,14.76,57,2011,1,8.9981
216,207,9,17,13.12,70,2011,1,11.0014
175,170,5,18,13.94,66,2011,1,8.9981
128,123,5,19,13.12,70,2011,1,11.95505319
88,82,6,20,13.12,70,2011,1,7.0015
78,75,3,21,13.12,70,2011,1,11.80831812
37,34,3,22,11.48,81,2011,1,6.0032
25,19,6,23,12.3,81,2011,1,12.2398197
10,6,4,0,11.48,87,2011,1,12.17750594
4,4,0,1,11.48,87,2011,1,12.17750594
2,1,1,2,10.66,93,2011,1,7.0015
1,1,0,3,11.48,93,2011,1,11.0014
3,3,0,4,10.66,93,2011,1,11.0014
2,2,0,5,10.66,81,2011,1,22.0028
39,39,0,6,10.66,70,2011,1,22.0028
100,97,3,7,9.84,65,2011,1,27.9993
243,236,7,8,9.84,56,2011,1,32.9975
135,128,7,9,9.84,52,2011,1,32.9975
48,44,4,10,9.02,47,2011,1,36.9974
50,49,1,11,9.02,47,2011,1,31.0009
65,63,2,12,9.84,38,2011,1,32.9975
50,48,2,13,9.84,32,2011,1,30.0026
64,61,3,14,9.02,37,2011,1,27.9993
51,45,6,15,9.02,35,2011,1,26.0027
83,79,4,16,9.02,35,2011,1,35.0008
176,172,4,17,9.02,32,2011,1,39.0007
152,151,1,18,8.2,32,2011,1,26.0027
101,100,1,19,6.56,40,2011,1,31.0009
56,53,3,20,6.56,40,2011,1,22.0028
54,46,8,21,5.74,33,2011,1,31.0009
29,29,0,22,4.92,33,2011,1,23.9994
12,9,3,23,4.92,33,2011,1,22.0028
17,17,0,0,4.1,36,2011,1,23.9994
7,7,0,1,4.1,36,2011,1,15.0013
3,2,1,2,3.28,38,2011,1,19.0012
2,2,0,3,2.46,45,2011,1,8.9981
7,7,0,5,2.46,45,2011,1,7.0015
43,43,0,6,2.46,45,2011,1,10.493484
99,95,4,7,2.46,49,2011,1,7.0015
199,198,1,8,4.1,42,2011,1,15.58159646
123,119,4,9,4.92,39,2011,1,11.0014
59,51,8,10,5.74,36,2011,1,13.42905525
41,40,1,11,5.74,43,2011,1,11.0014
61,57,4,12,7.38,40,2011,1,15.0013
69,67,2,13,7.38,40,2011,1,16.9979
58,56,2,14,8.2,34,2011,1,19.9995
64,61,3,15,8.2,34,2011,1,19.0012
79,72,7,16,8.2,37,2011,1,16.9979
166,157,9,17,8.2,34,2011,1,16.9979
170,168,2,18,7.38,47,2011,1,19.9995
88,87,1,19,5.74,86,2011,1,16.9979
84,84,0,20,5.74,86,2011,1,11.0014
83,83,0,21,5.74,86,2011,1,11.0014
46,42,4,22,6.56,80,2011,1,11.0014
37,37,0,23,6.56,80,2011,1,12.998
16,16,0,0,5.74,86,2011,1,12.998
7,7,0,1,5.74,80,2011,1,8.9981
3,3,0,2,5.74,80,2011,1,8.9981
1,1,0,4,5.74,59,2011,1,15.0013
6,6,0,5,4.92,50,2011,1,15.0013
26,26,0,6,4.92,54,2011,1,19.0012
99,99,0,7,4.1,50,2011,1,27.9993
178,173,5,8,4.1,49,2011,1,22.0028
122,121,1,9,4.92,42,2011,1,23.9994
35,34,1,10,4.92,42,2011,1,19.9995
45,44,1,11,5.74,39,2011,1,23.9994
69,65,4,12,6.56,34,2011,1,26.0027
62,59,3,13,7.38,29,2011,1,19.9995
48,42,6,14,8.2,27,2011,1,19.0012
50,50,0,15,8.2,25,2011,1,16.9979
80,76,4,16,8.2,27,2011,1,19.9995
165,159,6,17,7.38,26,2011,1,12.998
160,157,3,18,6.56,28,2011,1,8.9981
112,110,2,19,5.74,28,2011,1,7.0015
97,93,4,20,5.74,31,2011,1,6.0032
72,70,2,21,5.74,39,2011,1,10.23372128
51,47,4,22,4.92,39,2011,1,11.62528892
34,33,1,23,4.92,42,2011,1,7.0015
14,12,2,0,4.1,49,2011,1,7.0015
7,6,1,1,4.1,54,2011,1,6.0032
3,3,0,2,4.1,54,2011,1,6.0032
4,4,0,5,3.28,63,2011,1,6.0032
24,23,1,6,4.1,68,2011,1,9.642918007
74,73,1,7,3.28,73,2011,1,10.25011845
216,212,4,8,4.1,74,2011,1,11.0014
140,132,8,9,4.92,74,2011,1,15.0013
44,39,5,10,5.74,69,2011,1,12.998
64,52,12,11,9.02,47,2011,1,8.9981
71,64,7,12,9.02,47,2011,1,8.9981
110,89,21,13,9.84,35,2011,1,12.998
84,67,17,14,12.3,26,2011,1,16.9979
74,62,12,15,13.12,21,2011,1,11.0014
125,111,14,16,12.3,28,2011,1,12.998
211,193,18,17,12.3,24,2011,1,9.261506995
174,165,9,18,11.48,28,2011,1,9.923209265
101,94,7,19,10.66,33,2011,1,11.72232736
63,61,2,20,9.02,55,2011,1,8.9981
47,46,1,21,8.2,59,2011,1,8.9981
43,41,2,22,8.2,64,2011,1,6.0032
53,48,5,23,7.38,69,2011,1,8.465698745
30,27,3,0,6.56,69,2011,1,6.0032
24,22,2,1,5.74,86,2011,1,9.787743247
15,13,2,2,5.74,80,2011,1,9.677427123
10,7,3,3,4.92,80,2011,1,9.702396891
4,4,0,4,4.92,74,2011,1,6.0032
1,1,0,5,4.92,74,2011,1,6.0032
2,1,1,6,4.92,93,2011,1,12.998
11,9,2,7,4.92,80,2011,1,7.0015
30,28,2,8,5.74,86,2011,1,8.9981
43,38,5,9,6.56,64,2011,1,8.9981
84,71,13,10,9.02,41,2011,1,16.9979
114,84,30,11,12.3,28,2011,1,22.0028
120,93,27,12,12.3,39,2011,1,31.0009
135,103,32,13,12.3,39,2011,1,27.9993
120,90,30,14,13.94,31,2011,1,19.0012
174,127,47,15,13.94,29,2011,1,27.9993
145,103,42,16,13.94,29,2011,1,27.9993
137,113,24,17,13.12,31,2011,1,35.0008
64,60,4,18,11.48,38,2011,1,22.0028
41,39,2,19,11.48,38,2011,1,11.0014
40,39,1,20,10.66,41,2011,1,15.0013
51,42,9,21,10.66,41,2011,1,11.52070434
45,39,6,22,9.84,44,2011,1,6.0032
32,31,1,23,9.02,51,2011,1,8.9981
39,34,5,0,8.2,64,2011,1,7.0015
24,23,1,1,8.2,59,2011,1,6.0032
20,19,1,2,8.2,75,2011,1,6.0032
12,8,4,3,8.2,69,2011,1,7.0015
2,2,0,4,8.2,69,2011,1,11.0014
5,3,2,6,8.2,69,2011,1,8.9981
3,3,0,7,9.02,55,2011,1,7.168674927
12,11,1,8,9.02,64,2011,1,12.998
47,35,12,9,9.84,60,2011,1,15.0013
105,86,19,10,12.3,45,2011,1,22.0028
112,86,26,11,13.12,39,2011,1,30.0026
152,94,58,12,14.76,32,2011,1,31.0009
154,92,62,13,15.58,29,2011,1,23.9994
161,110,51,14,16.4,30,2011,1,27.9993
162,122,40,15,16.4,30,2011,1,19.9995
134,106,28,16,17.22,28,2011,1,22.0028
125,95,30,17,17.22,28,2011,1,22.0028
95,78,17,18,16.4,32,2011,1,19.9995
61,50,11,19,16.4,35,2011,1,19.0012
47,32,15,20,16.4,35,2011,1,22.0028
51,45,6,21,16.4,35,2011,1,23.9994
36,31,5,22,16.4,35,2011,1,19.9995
30,27,3,23,16.4,35,2011,1,23.9994
11,8,3,0,15.58,37,2011,1,23.9994
7,6,1,1,15.58,37,2011,1,23.9994
2,2,0,2,14.76,40,2011,1,19.9995
2,1,1,3,13.94,46,2011,1,15.0013
2,2,0,4,13.12,53,2011,1,19.0012
3,3,0,5,13.12,53,2011,1,19.0012
26,25,1,6,13.94,46,2011,1,19.9995
98,96,2,7,13.94,46,2011,1,19.9995
256,249,7,8,15.58,40,2011,1,31.0009
130,122,8,9,16.4,37,2011,1,26.0027
55,46,9,10,18.04,33,2011,1,15.0013
53,43,10,11,21.32,23,2011,1,16.9979
126,99,27,12,22.96,22,2011,1,30.0026
120,93,27,13,23.78,19,2011,1,26.0027
90,76,14,14,24.6,15,2011,1,32.9975
90,71,19,15,22.96,21,2011,1,43.9989
118,102,16,16,21.32,27,2011,1,31.0009
243,218,25,17,18.86,33,2011,1,40.9973
205,194,11,18,16.4,40,2011,1,40.9973
98,86,12,19,15.58,43,2011,1,32.9975
70,65,5,20,14.76,46,2011,1,31.0009
43,35,8,21,14.76,50,2011,1,35.0008
45,44,1,22,13.94,46,2011,1,43.9989
20,19,1,23,13.12,49,2011,1,32.9975
19,12,7,0,12.3,49,2011,1,27.9993
5,5,0,1,12.3,42,2011,1,51.9987
3,2,1,2,11.48,41,2011,1,46.0022
1,1,0,4,9.02,37,2011,1,35.0008
4,4,0,5,9.02,32,2011,1,31.0009
30,30,0,6,8.2,32,2011,1,22.0028
105,103,2,7,8.2,32,2011,1,23.9994
223,213,10,8,8.2,32,2011,1,23.9994
110,108,2,9,9.02,29,2011,1,30.0026
52,47,5,10,9.84,27,2011,1,19.0012
57,46,11,11,10.66,25,2011,1,16.9979
71,65,6,12,11.48,24,2011,1,16.9979
82,68,14,13,13.12,21,2011,1,15.0013
79,69,10,14,13.94,19,2011,1,15.0013
85,74,11,15,13.94,19,2011,1,11.0014
98,77,21,16,13.94,19,2011,1,16.9979
206,191,15,17,13.12,22,2011,1,15.0013
212,198,14,18,12.3,22,2011,1,8.9981
145,142,3,19,11.48,26,2011,1,8.9981
101,98,3,20,10.66,33,2011,1,7.0015
66,61,5,21,9.84,52,2011,1,9.210015649
41,41,0,22,9.84,44,2011,1,9.86081066
20,20,0,23,9.02,44,2011,1,6.0032
15,15,0,0,9.02,41,2011,1,6.0032
9,9,0,1,8.2,44,2011,1,6.0032
1,1,0,3,8.2,47,2011,1,12.998
1,1,0,4,8.2,51,2011,1,12.998
5,5,0,5,8.2,47,2011,1,12.998
33,32,1,6,8.2,55,2011,1,15.0013
108,103,5,7,8.2,55,2011,1,15.0013
230,224,6,8,9.02,55,2011,1,11.0014
124,122,2,9,9.84,52,2011,1,19.0012
69,55,14,10,10.66,41,2011,1,26.0027
66,59,7,11,13.94,34,2011,1,19.9995
86,72,14,12,15.58,32,2011,1,22.0028
93,80,13,13,17.22,30,2011,1,23.9994
82,65,17,14,18.86,28,2011,1,27.9993
117,82,35,15,18.86,28,2011,1,27.9993
122,96,26,16,18.86,31,2011,1,26.0027
255,244,11,17,18.86,28,2011,1,19.0012
222,202,20,18,16.4,40,2011,1,15.0013
161,143,18,19,13.94,53,2011,1,15.0013
118,108,10,20,15.58,43,2011,1,12.998
92,87,5,21,14.76,46,2011,1,12.998
73,61,12,22,13.94,53,2011,1,12.998
33,31,2,23,15.58,40,2011,1,15.0013
17,16,1,0,13.94,53,2011,1,12.998
6,6,0,1,13.94,53,2011,1,15.0013
6,4,2,2,13.94,53,2011,1,15.0013
4,1,3,3,13.94,53,2011,1,12.998
4,1,3,4,13.12,57,2011,1,12.998
12,11,1,5,13.12,66,2011,1,6.0032
47,44,3,6,12.3,70,2011,1,8.9981
126,119,7,7,13.12,57,2011,1,7.0015
285,267,18,8,13.12,57,2011,1,6.0032
179,163,16,9,14.76,57,2011,1,12.998
88,70,18,10,15.58,54,2011,1,12.998
90,71,19,11,18.04,44,2011,1,16.9979
101,86,15,12,19.68,41,2011,1,15.0013
123,108,15,13,22.14,34,2011,1,15.0013
81,55,26,14,24.6,31,2011,1,15.0013
106,91,15,15,24.6,28,2011,1,16.9979
146,117,29,16,22.96,35,2011,1,19.9995
274,256,18,17,23.78,32,2011,1,19.9995
222,211,11,18,22.14,42,2011,1,19.0012
175,161,14,19,19.68,55,2011,1,22.0028
139,131,8,20,19.68,59,2011,1,22.0028
124,119,5,21,21.32,55,2011,1,26.0027
76,68,8,22,20.5,59,2011,1,19.0012
44,40,4,23,18.86,67,2011,1,19.9995
32,20,12,0,18.04,72,2011,1,19.0012
8,7,1,1,18.04,72,2011,1,15.0013
7,5,2,2,18.04,72,2011,1,19.0012
8,6,2,3,18.86,67,2011,1,16.9979
1,1,0,4,18.86,67,2011,1,16.9979
7,6,1,5,18.86,67,2011,1,7.0015
50,48,2,6,18.04,72,2011,1,11.0014
116,108,8,7,17.22,77,2011,1,15.0013
272,246,26,8,17.22,77,2011,1,12.998
169,154,15,9,17.22,77,2011,1,12.998
95,78,17,10,18.04,72,2011,1,15.0013
113,82,31,11,18.04,72,2011,1,11.0014
185,126,59,12,20.5,59,2011,1,12.998
176,131,45,13,24.6,43,2011,1,12.998
191,118,73,14,27.06,36,2011,1,19.9995
172,117,55,15,27.06,36,2011,1,22.0028
232,164,68,16,27.06,36,2011,1,19.0012
327,275,52,17,27.06,34,2011,1,23.9994
224,195,29,18,26.24,33,2011,1,22.0028
162,146,16,19,25.42,29,2011,1,39.0007
124,105,19,20,24.6,31,2011,1,12.998
72,61,11,21,23.78,21,2011,1,32.9975
107,88,19,22,22.14,10,2011,1,16.9979
77,61,16,23,21.32,8,2011,1,19.0012
29,23,6,0,19.68,12,2011,1,32.9975
31,21,10,1,18.86,14,2011,1,27.9993
17,14,3,2,18.04,13,2011,1,26.0027
7,7,0,3,17.22,14,2011,1,19.9995
3,3,0,4,16.4,15,2011,1,22.0028
3,3,0,5,16.4,15,2011,1,22.0028
6,3,3,6,16.4,17,2011,1,27.9993
22,16,6,7,15.58,17,2011,1,35.0008
45,36,9,8,15.58,17,2011,1,39.0007
55,37,18,9,16.4,16,2011,1,43.9989
106,72,34,10,17.22,16,2011,1,39.0007
123,76,47,11,18.04,16,2011,1,39.0007
119,81,38,12,18.04,18,2011,1,32.9975
155,103,52,13,18.04,16,2011,1,40.9973
196,94,102,14,18.86,15,2011,1,43.9989
171,87,84,15,18.04,16,2011,1,50.0021
120,81,39,16,18.04,16,2011,1,43.0006
127,91,36,17,17.22,19,2011,1,40.9973
88,67,21,18,14.76,25,2011,1,30.0026
59,54,5,19,13.94,29,2011,1,23.9994
47,38,9,20,13.12,28,2011,1,35.0008
33,29,4,21,13.12,26,2011,1,36.9974
44,42,2,22,12.3,28,2011,1,32.9975
29,25,4,23,11.48,33,2011,1,30.0026
7,7,0,0,12.3,70,2011,1,31.0009
3,3,0,1,10.66,70,2011,1,23.9994
4,4,0,2,9.84,65,2011,1,26.0027
2,2,0,3,9.02,69,2011,1,19.0012
1,1,0,4,9.02,69,2011,1,16.9979
2,1,1,5,8.2,64,2011,1,19.0012
46,46,0,6,8.2,59,2011,1,19.9995
107,105,2,7,8.2,59,2011,1,22.0028
214,204,10,8,8.2,59,2011,1,26.0027
124,116,8,9,9.02,55,2011,1,27.9993
68,55,13,10,9.84,52,2011,1,19.0012
56,48,8,11,11.48,45,2011,1,16.9979
86,80,6,12,12.3,39,2011,1,8.9981
78,65,13,13,13.12,39,2011,1,9.795306587
79,61,18,14,13.12,36,2011,1,8.9981
64,57,7,15,13.94,34,2011,1,8.642749911
102,92,10,16,13.94,34,2011,1,6.0032
242,230,12,17,13.94,34,2011,1,6.0032
224,214,10,18,13.12,39,2011,1,12.998
119,115,4,19,12.3,49,2011,1,8.9981
88,86,2,20,12.3,61,2011,1,6.0032
63,55,8,21,10.66,56,2011,1,8.071224131
47,44,3,22,9.84,62,2011,1,7.0015
25,23,2,23,9.84,65,2011,1,15.0013
8,5,3,0,9.02,69,2011,1,11.0014
4,4,0,1,9.02,69,2011,1,12.998
2,2,0,2,9.02,69,2011,1,12.998
4,1,3,3,9.02,69,2011,1,19.0012
1,0,1,4,8.2,75,2011,1,8.9981
5,5,0,5,9.02,69,2011,1,15.0013
40,39,1,6,9.02,55,2011,1,16.9979
110,108,2,7,9.02,64,2011,1,16.9979
256,243,13,8,9.84,65,2011,1,19.0012
148,141,7,9,11.48,56,2011,1,19.9995
76,65,11,10,13.12,49,2011,1,19.0012
73,65,8,11,13.94,53,2011,1,22.0028
82,62,20,12,16.4,43,2011,1,12.998
125,90,35,13,20.5,25,2011,1,23.54918804
96,75,21,14,21.32,23,2011,1,19.9995
110,91,19,15,22.14,19,2011,1,27.9993
139,112,27,16,22.14,19,2011,1,22.0028
268,238,30,17,20.5,23,2011,1,19.0012
201,193,8,18,18.86,23,2011,1,32.9975
150,144,6,19,16.4,28,2011,1,35.0008
95,86,9,20,14.76,29,2011,1,27.9993
71,68,3,21,13.94,29,2011,1,31.0009
48,44,4,22,12.3,26,2011,1,36.9974
22,22,0,23,10.66,30,2011,1,35.0008
13,10,3,0,9.84,30,2011,1,31.0009
1,1,0,1,9.84,30,2011,1,31.0009
3,2,1,2,8.2,27,2011,1,31.0009
1,1,0,3,8.2,27,2011,1,31.0009
1,1,0,4,6.56,31,2011,1,32.9975
8,7,1,5,5.74,33,2011,1,19.9995
35,34,1,6,5.74,33,2011,1,19.9995
111,110,1,7,4.92,42,2011,1,27.9993
220,216,4,8,5.74,39,2011,1,19.9995
145,135,10,9,6.56,37,2011,1,19.0012
56,49,7,10,7.38,29,2011,1,12.998
50,40,10,11,8.2,29,2011,1,6.0032
72,65,7,12,9.02,25,2011,1,8.9981
80,67,13,13,9.02,25,2011,1,6.0032
78,60,18,14,9.84,21,2011,1,7.0015
68,62,6,15,9.84,23,2011,1,9.822545148
71,65,6,16,10.66,23,2011,1,11.76208833
202,185,17,17,10.66,22,2011,1,11.65402731
167,161,6,18,9.84,35,2011,1,22.0028
106,101,5,19,8.2,40,2011,1,16.9979
70,69,1,20,8.2,40,2011,1,6.0032
51,48,3,21,7.38,40,2011,1,7.0015
53,50,3,22,8.2,40,2011,1,6.901736294
23,23,0,23,7.38,43,2011,1,6.0032
12,12,0,0,8.2,55,2011,1,12.998
4,4,0,1,7.38,64,2011,1,12.998
2,2,0,2,7.38,64,2011,1,12.998
1,1,0,3,7.38,74,2011,1,16.9979
1,0,1,4,7.38,74,2011,1,12.998
7,7,0,5,6.56,74,2011,1,8.9981
29,28,1,6,6.56,74,2011,1,6.0032
83,83,0,7,6.56,80,2011,1,8.9981
228,222,6,8,7.38,74,2011,1,8.9981
150,138,12,9,9.02,60,2011,1,8.9981
66,56,10,10,9.84,60,2011,1,16.9979
89,73,16,11,11.48,52,2011,1,15.0013
97,87,10,12,13.12,43,2011,1,11.0014
87,74,13,13,13.94,42,2011,1,15.0013
95,65,30,14,14.76,40,2011,1,19.0012
106,75,31,15,14.76,40,2011,1,19.9995
118,101,17,16,14.76,46,2011,1,12.998
228,206,22,17,14.76,50,2011,1,16.9979
187,172,15,18,13.94,53,2011,1,19.9995
107,102,5,19,13.12,61,2011,1,16.9979
87,78,9,20,12.3,70,2011,1,12.998
70,64,6,21,12.3,70,2011,1,15.0013
44,40,4,22,12.3,70,2011,1,12.998
46,40,6,23,12.3,75,2011,1,11.0014
19,15,4,0,11.48,81,2011,1,7.0015
25,20,5,1,12.3,81,2011,1,7.0015
20,15,5,2,12.3,87,2011,1,12.998
2,2,0,3,12.3,87,2011,1,12.998
1,1,0,4,12.3,93,2011,1,11.0014
3,3,0,5,12.3,100,2011,1,8.9981
4,3,1,6,12.3,100,2011,1,15.0013
15,10,5,7,12.3,100,2011,1,19.9995
45,34,11,8,12.3,100,2011,1,19.9995
63,48,15,9,13.12,93,2011,1,15.0013
103,69,34,10,13.94,93,2011,1,12.998
159,116,43,11,16.4,76,2011,1,15.0013
167,121,46,12,18.04,67,2011,1,16.9979
190,130,60,13,18.86,67,2011,1,19.0012
198,118,80,14,19.68,59,2011,1,19.0012
205,122,83,15,18.86,63,2011,1,19.9995
204,130,74,16,19.68,59,2011,1,19.9995
164,104,60,17,19.68,59,2011,1,23.9994
152,115,37,18,19.68,59,2011,1,22.0028
89,62,27,19,18.86,67,2011,1,22.0028
70,58,12,20,18.04,77,2011,1,22.0028
72,60,12,21,18.04,72,2011,1,22.0028
63,47,16,22,17.22,77,2011,1,19.9995
44,34,10,23,18.04,77,2011,1,19.9995
52,41,11,0,17.22,77,2011,1,23.9994
39,27,12,1,17.22,77,2011,1,19.0012
32,27,5,2,16.4,82,2011,1,19.0012
11,9,2,3,17.22,82,2011,1,19.9995
3,3,0,4,17.22,88,2011,1,23.9994
2,1,1,6,17.22,94,2011,1,23.9994
5,5,0,7,17.22,100,2011,1,30.0026
9,8,1,8,16.4,100,2011,1,19.9995
22,18,4,9,17.22,100,2011,1,19.0012
31,27,4,10,17.22,100,2011,1,19.9995
62,44,18,11,17.22,100,2011,1,15.0013
79,69,10,12,18.86,94,2011,1,22.0028
105,83,22,13,18.86,94,2011,1,23.9994
39,27,12,14,18.04,100,2011,1,15.0013
7,4,3,15,18.04,100,2011,1,15.0013
11,8,3,16,14.76,100,2011,1,19.0012
25,23,2,17,13.94,100,2011,1,19.9995
23,23,0,18,13.12,100,2011,1,23.9994
11,11,0,19,12.3,100,2011,1,32.9975
11,8,3,20,11.48,100,2011,1,27.9993
7,6,1,21,9.84,93,2011,1,40.9973
10,10,0,22,9.02,100,2011,1,26.0027
9,9,0,23,9.02,100,2011,1,27.9993
4,4,0,0,8.2,100,2011,1,22.0028
2,2,0,1,8.2,100,2011,1,22.0028
1,1,0,3,8.2,80,2011,1,39.0007
1,0,1,4,8.2,80,2011,1,35.0008
1,1,0,5,8.2,75,2011,1,23.9994
34,31,3,6,8.2,75,2011,1,26.0027
91,88,3,7,8.2,75,2011,1,27.9993
211,200,11,8,8.2,75,2011,1,26.0027
134,129,5,9,9.02,64,2011,1,31.0009
58,43,15,10,9.84,60,2011,1,19.9995
60,41,19,11,10.66,48,2011,1,30.0026
96,68,28,12,12.3,42,2011,1,27.9993
70,54,16,13,13.12,36,2011,1,26.0027
77,56,21,14,13.12,36,2011,1,27.9993
96,64,32,15,13.94,31,2011,1,26.0027
122,96,26,16,13.94,31,2011,1,23.9994
233,206,27,17,13.94,29,2011,1,23.9994
233,214,19,18,13.12,31,2011,1,15.0013
145,134,11,19,12.3,33,2011,1,15.0013
92,87,5,20,12.3,33,2011,1,11.0014
54,53,1,21,11.48,38,2011,1,15.0013
35,34,1,22,10.66,48,2011,1,11.0014
22,22,0,23,11.48,48,2011,1,10.06188995
10,9,1,0,10.66,48,2011,1,6.0032
4,4,0,1,9.84,52,2011,1,8.9981
1,0,1,2,9.84,52,2011,1,8.9981
7,2,5,3,9.84,52,2011,1,6.0032
2,2,0,4,9.02,64,2011,1,8.791025118
10,8,2,5,8.2,69,2011,1,7.0015
45,42,3,6,8.2,59,2011,1,6.96870141
128,119,9,7,7.38,64,2011,1,8.9981
257,247,10,8,9.02,55,2011,1,12.998
151,140,11,9,10.66,41,2011,1,11.0014
71,46,25,10,12.3,33,2011,1,12.998
78,52,26,11,14.76,25,2011,1,11.0014
99,70,29,12,14.76,23,2011,1,13.66369914
98,73,25,13,15.58,25,2011,1,7.0015
72,56,16,14,15.58,20,2011,1,17.42872888
112,77,35,15,14.76,18,2011,1,13.69749312
108,82,26,16,15.58,27,2011,1,11.0014
248,209,39,17,14.76,27,2011,1,15.0013
235,214,21,18,13.94,27,2011,1,12.998
150,141,9,19,13.94,31,2011,1,7.0015
76,74,2,20,13.12,39,2011,1,6.0032
75,68,7,21,12.3,49,2011,1,12.998
55,44,11,22,12.3,49,2011,1,15.0013
41,38,3,23,11.48,61,2011,1,12.998
9,9,0,0,10.66,65,2011,1,6.0032
4,4,0,1,10.66,52,2011,1,8.9981
2,1,1,2,10.66,52,2011,1,8.9981
3,2,1,3,9.84,70,2011,1,6.0032
2,2,0,4,9.84,75,2011,1,7.0015
8,7,1,5,9.84,81,2011,1,8.9981
49,44,5,6,9.84,85,2011,1,7.0015
141,123,18,7,9.84,87,2011,1,11.0014
249,238,11,8,9.84,87,2011,1,8.9981
141,136,5,9,10.66,87,2011,1,16.9979
57,49,8,10,12.3,75,2011,1,16.9979
59,44,15,11,13.12,76,2011,1,26.0027
98,84,14,12,13.12,76,2011,1,16.9979
99,82,17,13,13.12,76,2011,1,23.9994
71,61,10,14,13.94,76,2011,1,19.9995
79,64,15,15,14.76,71,2011,1,19.9995
112,102,10,16,13.94,76,2011,1,22.0028
194,176,18,17,13.94,76,2011,1,19.9995
188,176,12,18,13.94,76,2011,1,16.9979
134,123,11,19,13.94,76,2011,1,22.0028
91,87,4,20,13.12,87,2011,1,12.998
62,52,10,21,13.12,93,2011,1,22.0028
21,17,4,22,13.12,93,2011,1,11.0014
18,17,1,23,13.94,93,2011,1,12.998
3,0,3,0,13.94,0,2011,1,16.9979
2,2,0,1,13.94,0,2011,1,16.9979
1,1,0,2,13.94,0,2011,1,16.9979
3,2,1,5,14.76,0,2011,1,12.998
12,12,0,6,14.76,0,2011,1,22.0028
37,36,1,7,15.58,0,2011,1,15.0013
44,43,1,8,15.58,0,2011,1,19.0012
24,23,1,9,16.4,0,2011,1,15.0013
17,17,0,10,16.4,0,2011,1,11.0014
11,5,6,11,16.4,0,2011,1,16.9979
34,30,4,12,17.22,0,2011,1,15.0013
12,11,1,13,17.22,0,2011,1,15.0013
12,12,0,14,18.04,0,2011,1,19.9995
14,11,3,15,18.04,0,2011,1,15.0013
21,20,1,16,17.22,0,2011,1,16.9979
111,109,2,17,18.04,0,2011,1,26.0027
82,80,2,18,18.04,0,2011,1,23.9994
56,51,5,19,18.04,0,2011,1,39.0007
38,29,9,20,14.76,0,2011,1,22.0028
28,27,1,21,14.76,0,2011,1,15.0013
34,30,4,22,13.94,0,2011,1,8.9981
27,26,1,23,13.94,0,2011,1,6.0032
6,6,0,0,13.94,100,2011,1,6.0032
8,8,0,1,13.94,100,2011,1,7.0015
5,3,2,2,13.94,100,2011,1,7.0015
2,2,0,3,13.12,93,2011,1,6.0032
7,6,1,5,12.3,81,2011,1,15.0013
32,31,1,6,10.66,81,2011,1,19.0012
114,104,10,7,10.66,70,2011,1,12.998
259,244,15,8,11.48,70,2011,1,16.9979
156,143,13,9,12.3,61,2011,1,19.0012
78,60,18,10,13.12,57,2011,1,19.9995
81,67,14,11,13.12,57,2011,1,19.9995
111,96,15,12,13.94,53,2011,1,16.9979
107,92,15,13,14.76,53,2011,1,16.9979
89,64,25,14,14.76,50,2011,1,23.9994
85,64,21,15,13.94,53,2011,1,16.9979
113,95,18,16,13.94,49,2011,1,19.9995
223,200,23,17,13.94,49,2011,1,15.0013
153,134,19,18,13.12,49,2011,1,22.0028
118,111,7,19,12.3,56,2011,1,22.0028
76,70,6,20,12.3,56,2011,1,11.0014
53,43,10,21,12.3,52,2011,1,16.9979
64,53,11,22,12.3,52,2011,1,11.0014
37,34,3,23,12.3,52,2011,1,16.9979
34,30,4,0,10.66,60,2011,1,8.9981
18,15,3,1,9.84,65,2011,1,12.998
14,14,0,2,9.84,65,2011,1,12.998
7,6,1,3,9.84,65,2011,1,16.9979
1,1,0,4,9.84,65,2011,1,16.9979
2,2,0,5,9.02,69,2011,1,12.998
4,2,2,6,9.02,75,2011,1,16.9979
23,19,4,7,9.84,70,2011,1,12.998
53,44,9,8,10.66,65,2011,1,11.0014
101,76,25,9,11.48,65,2011,1,7.0015
99,78,21,10,13.12,66,2011,1,15.0013
119,83,36,11,13.94,49,2011,1,22.0028
158,107,51,12,13.94,53,2011,1,19.0012
157,95,62,13,14.76,51,2011,1,23.9994
166,96,70,14,16.4,50,2011,1,30.0026
182,101,81,15,17.22,44,2011,1,32.9975
244,144,100,16,18.86,41,2011,1,30.0026
213,114,99,17,18.86,44,2011,1,22.0028
145,91,54,18,17.22,54,2011,1,11.0014
112,86,26,19,17.22,54,2011,1,6.0032
86,64,22,20,16.4,58,2011,1,7.0015
82,46,36,21,15.58,62,2011,1,14.34956167
63,56,7,22,14.76,71,2011,1,13.09966975
49,38,11,23,15.58,66,2011,1,6.0032
38,35,3,0,15.58,62,2011,1,7.0015
